region,nok_per_kwh,eur_per_kwh,exr,time_start,time_end
NO2,1.19848,0.11855,10.1095,2022-02-16 10:00:00,2022-02-16 11:00:00
NO2,1.19312,0.11802,10.1095,2022-02-16 11:00:00,2022-02-16 12:00:00
NO2,1.16643,0.11538,10.1095,2022-02-16 12:00:00,2022-02-16 13:00:00
NO2,1.13418,0.11219,10.1095,2022-02-16 13:00:00,2022-02-16 14:00:00
NO2,1.09263,0.10808,10.1095,2022-02-16 14:00:00,2022-02-16 15:00:00
NO2,1.06119,0.10497,10.1095,2022-02-16 15:00:00,2022-02-16 16:00:00
NO2,1.06979,0.10582,10.1095,2022-02-16 16:00:00,2022-02-16 17:00:00
NO2,1.11973,0.11076,10.1095,2022-02-16 17:00:00,2022-02-16 18:00:00
NO2,1.14712,0.11347,10.1095,2022-02-16 18:00:00,2022-02-16 19:00:00
NO2,1.13166,0.11194,10.1095,2022-02-16 19:00:00,2022-02-16 20:00:00
NO2,1.09617,0.10843,10.1095,2022-02-16 20:00:00,2022-02-16 21:00:00
NO2,1.08394,0.10722,10.1095,2022-02-16 21:00:00,2022-02-16 22:00:00
NO2,1.06564,0.10541,10.1095,2022-02-16 22:00:00,2022-02-16 23:00:00
NO2,1.04937,0.1038,10.1095,2022-02-16 23:00:00,2022-02-17 00:00:00
NO2,1.01195,0.09997,10.1225,2022-02-17 00:00:00,2022-02-17 01:00:00
NO2,0.99332,0.09813,10.1225,2022-02-17 01:00:00,2022-02-17 02:00:00
NO2,0.96305,0.09514,10.1225,2022-02-17 02:00:00,2022-02-17 03:00:00
NO2,0.94058,0.09292,10.1225,2022-02-17 03:00:00,2022-02-17 04:00:00
NO2,0.93087,0.09196,10.1225,2022-02-17 04:00:00,2022-02-17 05:00:00
NO2,0.96397,0.09523,10.1225,2022-02-17 05:00:00,2022-02-17 06:00:00
NO2,1.03634,0.10238,10.1225,2022-02-17 06:00:00,2022-02-17 07:00:00
NO2,1.12056,0.1107,10.1225,2022-02-17 07:00:00,2022-02-17 08:00:00
NO2,1.12461,0.1111,10.1225,2022-02-17 08:00:00,2022-02-17 09:00:00
NO2,1.07126,0.10583,10.1225,2022-02-17 09:00:00,2022-02-17 10:00:00
NO2,1.06337,0.10505,10.1225,2022-02-17 10:00:00,2022-02-17 11:00:00
NO2,1.04839,0.10357,10.1225,2022-02-17 11:00:00,2022-02-17 12:00:00
NO2,1.03725,0.10247,10.1225,2022-02-17 12:00:00,2022-02-17 13:00:00
NO2,1.03422,0.10217,10.1225,2022-02-17 13:00:00,2022-02-17 14:00:00
NO2,1.03401,0.10215,10.1225,2022-02-17 14:00:00,2022-02-17 15:00:00
NO2,1.03371,0.10212,10.1225,2022-02-17 15:00:00,2022-02-17 16:00:00
NO2,1.03411,0.10216,10.1225,2022-02-17 16:00:00,2022-02-17 17:00:00
NO2,1.07521,0.10622,10.1225,2022-02-17 17:00:00,2022-02-17 18:00:00
NO2,1.09961,0.10863,10.1225,2022-02-17 18:00:00,2022-02-17 19:00:00
NO2,1.06074,0.10479,10.1225,2022-02-17 19:00:00,2022-02-17 20:00:00
NO2,1.01306,0.10008,10.1225,2022-02-17 20:00:00,2022-02-17 21:00:00
NO2,1.02227,0.10099,10.1225,2022-02-17 21:00:00,2022-02-17 22:00:00
NO2,1.01144,0.09992,10.1225,2022-02-17 22:00:00,2022-02-17 23:00:00
NO2,0.99545,0.09834,10.1225,2022-02-17 23:00:00,2022-02-18 00:00:00
NO2,0.99882,0.09844,10.1465,2022-02-18 00:00:00,2022-02-18 01:00:00
NO2,0.99679,0.09824,10.1465,2022-02-18 01:00:00,2022-02-18 02:00:00
NO2,0.99344,0.09791,10.1465,2022-02-18 02:00:00,2022-02-18 03:00:00
NO2,0.9905,0.09762,10.1465,2022-02-18 03:00:00,2022-02-18 04:00:00
NO2,1.02652,0.10117,10.1465,2022-02-18 04:00:00,2022-02-18 05:00:00
NO2,1.07198,0.10565,10.1465,2022-02-18 05:00:00,2022-02-18 06:00:00
NO2,1.13428,0.11179,10.1465,2022-02-18 06:00:00,2022-02-18 07:00:00
NO2,1.18572,0.11686,10.1465,2022-02-18 07:00:00,2022-02-18 08:00:00
NO2,1.20266,0.11853,10.1465,2022-02-18 08:00:00,2022-02-18 09:00:00
NO2,1.21758,0.12,10.1465,2022-02-18 09:00:00,2022-02-18 10:00:00
NO2,1.20733,0.11899,10.1465,2022-02-18 10:00:00,2022-02-18 11:00:00
NO2,1.2053,0.11879,10.1465,2022-02-18 11:00:00,2022-02-18 12:00:00
NO2,1.16959,0.11527,10.1465,2022-02-18 12:00:00,2022-02-18 13:00:00
NO2,1.1286,0.11123,10.1465,2022-02-18 13:00:00,2022-02-18 14:00:00
NO2,1.07847,0.10629,10.1465,2022-02-18 14:00:00,2022-02-18 15:00:00
NO2,1.05787,0.10426,10.1465,2022-02-18 15:00:00,2022-02-18 16:00:00
NO2,1.08009,0.10645,10.1465,2022-02-18 16:00:00,2022-02-18 17:00:00
NO2,1.15508,0.11384,10.1465,2022-02-18 17:00:00,2022-02-18 18:00:00
NO2,1.198,0.11807,10.1465,2022-02-18 18:00:00,2022-02-18 19:00:00
NO2,1.17933,0.11623,10.1465,2022-02-18 19:00:00,2022-02-18 20:00:00
NO2,1.14158,0.11251,10.1465,2022-02-18 20:00:00,2022-02-18 21:00:00
NO2,1.13032,0.1114,10.1465,2022-02-18 21:00:00,2022-02-18 22:00:00
NO2,1.11195,0.10959,10.1465,2022-02-18 22:00:00,2022-02-18 23:00:00
NO2,1.06285,0.10475,10.1465,2022-02-18 23:00:00,2022-02-19 00:00:00
NO2,1.06812,0.10527,10.1465,2022-02-19 00:00:00,2022-02-19 01:00:00
NO2,1.02754,0.10127,10.1465,2022-02-19 01:00:00,2022-02-19 02:00:00
NO2,0.99436,0.098,10.1465,2022-02-19 02:00:00,2022-02-19 03:00:00
NO2,0.92587,0.09125,10.1465,2022-02-19 03:00:00,2022-02-19 04:00:00
NO2,0.8935,0.08806,10.1465,2022-02-19 04:00:00,2022-02-19 05:00:00
NO2,0.92059,0.09073,10.1465,2022-02-19 05:00:00,2022-02-19 06:00:00
NO2,0.98573,0.09715,10.1465,2022-02-19 06:00:00,2022-02-19 07:00:00
NO2,1.01871,0.1004,10.1465,2022-02-19 07:00:00,2022-02-19 08:00:00
NO2,1.04326,0.10282,10.1465,2022-02-19 08:00:00,2022-02-19 09:00:00
NO2,1.03961,0.10246,10.1465,2022-02-19 09:00:00,2022-02-19 10:00:00
NO2,1.02297,0.10082,10.1465,2022-02-19 10:00:00,2022-02-19 11:00:00
NO2,1.02804,0.10132,10.1465,2022-02-19 11:00:00,2022-02-19 12:00:00
NO2,1.02459,0.10098,10.1465,2022-02-19 12:00:00,2022-02-19 13:00:00
NO2,1.01394,0.09993,10.1465,2022-02-19 13:00:00,2022-02-19 14:00:00
NO2,1.00968,0.09951,10.1465,2022-02-19 14:00:00,2022-02-19 15:00:00
NO2,1.01171,0.09971,10.1465,2022-02-19 15:00:00,2022-02-19 16:00:00
NO2,1.03525,0.10203,10.1465,2022-02-19 16:00:00,2022-02-19 17:00:00
NO2,1.09389,0.10781,10.1465,2022-02-19 17:00:00,2022-02-19 18:00:00
NO2,1.1637,0.11469,10.1465,2022-02-19 18:00:00,2022-02-19 19:00:00
NO2,1.14818,0.11316,10.1465,2022-02-19 19:00:00,2022-02-19 20:00:00
NO2,1.08872,0.1073,10.1465,2022-02-19 20:00:00,2022-02-19 21:00:00
NO2,1.0669,0.10515,10.1465,2022-02-19 21:00:00,2022-02-19 22:00:00
NO2,1.06792,0.10525,10.1465,2022-02-19 22:00:00,2022-02-19 23:00:00
NO2,1.05686,0.10416,10.1465,2022-02-19 23:00:00,2022-02-20 00:00:00
NO2,1.09075,0.1075,10.1465,2022-02-20 00:00:00,2022-02-20 01:00:00
NO2,1.0461,0.1031,10.1465,2022-02-20 01:00:00,2022-02-20 02:00:00
NO2,1.01769,0.1003,10.1465,2022-02-20 02:00:00,2022-02-20 03:00:00
NO2,0.98391,0.09697,10.1465,2022-02-20 03:00:00,2022-02-20 04:00:00
NO2,0.93459,0.09211,10.1465,2022-02-20 04:00:00,2022-02-20 05:00:00
NO2,0.91369,0.09005,10.1465,2022-02-20 05:00:00,2022-02-20 06:00:00
NO2,0.90223,0.08892,10.1465,2022-02-20 06:00:00,2022-02-20 07:00:00
NO2,0.87534,0.08627,10.1465,2022-02-20 07:00:00,2022-02-20 08:00:00
NO2,0.94393,0.09303,10.1465,2022-02-20 08:00:00,2022-02-20 09:00:00
NO2,0.99659,0.09822,10.1465,2022-02-20 09:00:00,2022-02-20 10:00:00
NO2,1.02835,0.10135,10.1465,2022-02-20 10:00:00,2022-02-20 11:00:00
NO2,1.0391,0.10241,10.1465,2022-02-20 11:00:00,2022-02-20 12:00:00
NO2,1.04255,0.10275,10.1465,2022-02-20 12:00:00,2022-02-20 13:00:00
NO2,1.02185,0.10071,10.1465,2022-02-20 13:00:00,2022-02-20 14:00:00
NO2,1.01221,0.09976,10.1465,2022-02-20 14:00:00,2022-02-20 15:00:00
NO2,1.01485,0.10002,10.1465,2022-02-20 15:00:00,2022-02-20 16:00:00
NO2,1.02307,0.10083,10.1465,2022-02-20 16:00:00,2022-02-20 17:00:00
NO2,1.06559,0.10502,10.1465,2022-02-20 17:00:00,2022-02-20 18:00:00
NO2,1.07492,0.10594,10.1465,2022-02-20 18:00:00,2022-02-20 19:00:00
NO2,1.07543,0.10599,10.1465,2022-02-20 19:00:00,2022-02-20 20:00:00
NO2,1.07583,0.10603,10.1465,2022-02-20 20:00:00,2022-02-20 21:00:00
NO2,1.07289,0.10574,10.1465,2022-02-20 21:00:00,2022-02-20 22:00:00
NO2,1.06264,0.10473,10.1465,2022-02-20 22:00:00,2022-02-20 23:00:00
NO2,1.02145,0.10067,10.1465,2022-02-20 23:00:00,2022-02-21 00:00:00
NO2,0.99785,0.09808,10.1738,2022-02-21 00:00:00,2022-02-21 01:00:00
NO2,0.97251,0.09559,10.1738,2022-02-21 01:00:00,2022-02-21 02:00:00
NO2,0.97506,0.09584,10.1738,2022-02-21 02:00:00,2022-02-21 03:00:00
NO2,0.9541,0.09378,10.1738,2022-02-21 03:00:00,2022-02-21 04:00:00
NO2,0.9484,0.09322,10.1738,2022-02-21 04:00:00,2022-02-21 05:00:00
NO2,1.01392,0.09966,10.1738,2022-02-21 05:00:00,2022-02-21 06:00:00
NO2,1.06377,0.10456,10.1738,2022-02-21 06:00:00,2022-02-21 07:00:00
NO2,1.12014,0.1101,10.1738,2022-02-21 07:00:00,2022-02-21 08:00:00
NO2,1.1531,0.11334,10.1738,2022-02-21 08:00:00,2022-02-21 09:00:00
NO2,1.10864,0.10897,10.1738,2022-02-21 09:00:00,2022-02-21 10:00:00
NO2,1.1065,0.10876,10.1738,2022-02-21 10:00:00,2022-02-21 11:00:00
NO2,1.1003,0.10815,10.1738,2022-02-21 11:00:00,2022-02-21 12:00:00
NO2,1.09775,0.1079,10.1738,2022-02-21 12:00:00,2022-02-21 13:00:00
NO2,1.08982,0.10712,10.1738,2022-02-21 13:00:00,2022-02-21 14:00:00
NO2,1.10019,0.10814,10.1738,2022-02-21 14:00:00,2022-02-21 15:00:00
NO2,1.13875,0.11193,10.1738,2022-02-21 15:00:00,2022-02-21 16:00:00
NO2,1.11891,0.10998,10.1738,2022-02-21 16:00:00,2022-02-21 17:00:00
NO2,1.16887,0.11489,10.1738,2022-02-21 17:00:00,2022-02-21 18:00:00
NO2,1.18983,0.11695,10.1738,2022-02-21 18:00:00,2022-02-21 19:00:00
NO2,1.17579,0.11557,10.1738,2022-02-21 19:00:00,2022-02-21 20:00:00
NO2,1.13204,0.11127,10.1738,2022-02-21 20:00:00,2022-02-21 21:00:00
NO2,1.10131,0.10825,10.1738,2022-02-21 21:00:00,2022-02-21 22:00:00
NO2,1.07741,0.1059,10.1738,2022-02-21 22:00:00,2022-02-21 23:00:00
NO2,1.04546,0.10276,10.1738,2022-02-21 23:00:00,2022-02-22 00:00:00
NO2,1.05675,0.10461,10.1018,2022-02-22 00:00:00,2022-02-22 01:00:00
NO2,1.0516,0.1041,10.1018,2022-02-22 01:00:00,2022-02-22 02:00:00
NO2,1.05331,0.10427,10.1018,2022-02-22 02:00:00,2022-02-22 03:00:00
NO2,1.06796,0.10572,10.1018,2022-02-22 03:00:00,2022-02-22 04:00:00
NO2,1.09817,0.10871,10.1018,2022-02-22 04:00:00,2022-02-22 05:00:00
NO2,1.14736,0.11358,10.1018,2022-02-22 05:00:00,2022-02-22 06:00:00
NO2,1.1906,0.11786,10.1018,2022-02-22 06:00:00,2022-02-22 07:00:00
NO2,1.29253,0.12795,10.1018,2022-02-22 07:00:00,2022-02-22 08:00:00
NO2,2.0143,0.1994,10.1018,2022-02-22 08:00:00,2022-02-22 09:00:00
NO2,1.5182,0.15029,10.1018,2022-02-22 09:00:00,2022-02-22 10:00:00
NO2,1.29273,0.12797,10.1018,2022-02-22 10:00:00,2022-02-22 11:00:00
NO2,1.26394,0.12512,10.1018,2022-02-22 11:00:00,2022-02-22 12:00:00
NO2,1.22484,0.12125,10.1018,2022-02-22 12:00:00,2022-02-22 13:00:00
NO2,1.18858,0.11766,10.1018,2022-02-22 13:00:00,2022-02-22 14:00:00
NO2,1.2008,0.11887,10.1018,2022-02-22 14:00:00,2022-02-22 15:00:00
NO2,1.22636,0.1214,10.1018,2022-02-22 15:00:00,2022-02-22 16:00:00
NO2,1.26222,0.12495,10.1018,2022-02-22 16:00:00,2022-02-22 17:00:00
NO2,1.27353,0.12607,10.1018,2022-02-22 17:00:00,2022-02-22 18:00:00
NO2,1.27404,0.12612,10.1018,2022-02-22 18:00:00,2022-02-22 19:00:00
NO2,1.23495,0.12225,10.1018,2022-02-22 19:00:00,2022-02-22 20:00:00
NO2,1.18858,0.11766,10.1018,2022-02-22 20:00:00,2022-02-22 21:00:00
NO2,1.11686,0.11056,10.1018,2022-02-22 21:00:00,2022-02-22 22:00:00
NO2,1.09524,0.10842,10.1018,2022-02-22 22:00:00,2022-02-22 23:00:00
NO2,1.06008,0.10494,10.1018,2022-02-22 23:00:00,2022-02-23 00:00:00
NO2,1.02843,0.1025,10.0335,2022-02-23 00:00:00,2022-02-23 01:00:00
NO2,1.0187,0.10153,10.0335,2022-02-23 01:00:00,2022-02-23 02:00:00
NO2,1.01328,0.10099,10.0335,2022-02-23 02:00:00,2022-02-23 03:00:00
NO2,1.01509,0.10117,10.0335,2022-02-23 03:00:00,2022-02-23 04:00:00
NO2,1.04057,0.10371,10.0335,2022-02-23 04:00:00,2022-02-23 05:00:00
NO2,1.11051,0.11068,10.0335,2022-02-23 05:00:00,2022-02-23 06:00:00
NO2,1.1682,0.11643,10.0335,2022-02-23 06:00:00,2022-02-23 07:00:00
NO2,1.23984,0.12357,10.0335,2022-02-23 07:00:00,2022-02-23 08:00:00
NO2,1.27024,0.1266,10.0335,2022-02-23 08:00:00,2022-02-23 09:00:00
NO2,1.2267,0.12226,10.0335,2022-02-23 09:00:00,2022-02-23 10:00:00
NO2,1.1393,0.11355,10.0335,2022-02-23 10:00:00,2022-02-23 11:00:00
NO2,1.08312,0.10795,10.0335,2022-02-23 11:00:00,2022-02-23 12:00:00
NO2,1.03907,0.10356,10.0335,2022-02-23 12:00:00,2022-02-23 13:00:00
NO2,1.01088,0.10075,10.0335,2022-02-23 13:00:00,2022-02-23 14:00:00
NO2,1.05813,0.10546,10.0335,2022-02-23 14:00:00,2022-02-23 15:00:00
NO2,1.09566,0.1092,10.0335,2022-02-23 15:00:00,2022-02-23 16:00:00
NO2,1.1376,0.11338,10.0335,2022-02-23 16:00:00,2022-02-23 17:00:00
NO2,1.15877,0.11549,10.0335,2022-02-23 17:00:00,2022-02-23 18:00:00
NO2,1.15716,0.11533,10.0335,2022-02-23 18:00:00,2022-02-23 19:00:00
NO2,1.11894,0.11152,10.0335,2022-02-23 19:00:00,2022-02-23 20:00:00
NO2,1.09054,0.10869,10.0335,2022-02-23 20:00:00,2022-02-23 21:00:00
NO2,1.09285,0.10892,10.0335,2022-02-23 21:00:00,2022-02-23 22:00:00
NO2,1.08141,0.10778,10.0335,2022-02-23 22:00:00,2022-02-23 23:00:00
NO2,1.04659,0.10431,10.0335,2022-02-23 23:00:00,2022-02-24 00:00:00
NO2,1.12479,0.1115,10.0878,2022-02-24 00:00:00,2022-02-24 01:00:00
NO2,1.10492,0.10953,10.0878,2022-02-24 01:00:00,2022-02-24 02:00:00
NO2,1.08878,0.10793,10.0878,2022-02-24 02:00:00,2022-02-24 03:00:00
NO2,1.07415,0.10648,10.0878,2022-02-24 03:00:00,2022-02-24 04:00:00
NO2,1.09564,0.10861,10.0878,2022-02-24 04:00:00,2022-02-24 05:00:00
NO2,1.12842,0.11186,10.0878,2022-02-24 05:00:00,2022-02-24 06:00:00
NO2,1.19601,0.11856,10.0878,2022-02-24 06:00:00,2022-02-24 07:00:00
NO2,1.23515,0.12244,10.0878,2022-02-24 07:00:00,2022-02-24 08:00:00
NO2,1.24665,0.12358,10.0878,2022-02-24 08:00:00,2022-02-24 09:00:00
NO2,1.23606,0.12253,10.0878,2022-02-24 09:00:00,2022-02-24 10:00:00
NO2,1.21568,0.12051,10.0878,2022-02-24 10:00:00,2022-02-24 11:00:00
NO2,1.17271,0.11625,10.0878,2022-02-24 11:00:00,2022-02-24 12:00:00
NO2,1.12126,0.11115,10.0878,2022-02-24 12:00:00,2022-02-24 13:00:00
NO2,1.10966,0.11,10.0878,2022-02-24 13:00:00,2022-02-24 14:00:00
NO2,1.12539,0.11156,10.0878,2022-02-24 14:00:00,2022-02-24 15:00:00
NO2,1.17018,0.116,10.0878,2022-02-24 15:00:00,2022-02-24 16:00:00
NO2,1.21548,0.12049,10.0878,2022-02-24 16:00:00,2022-02-24 17:00:00
NO2,1.28125,0.12701,10.0878,2022-02-24 17:00:00,2022-02-24 18:00:00
NO2,1.28488,0.12737,10.0878,2022-02-24 18:00:00,2022-02-24 19:00:00
NO2,1.25422,0.12433,10.0878,2022-02-24 19:00:00,2022-02-24 20:00:00
NO2,1.21074,0.12002,10.0878,2022-02-24 20:00:00,2022-02-24 21:00:00
NO2,1.1723,0.11621,10.0878,2022-02-24 21:00:00,2022-02-24 22:00:00
NO2,1.14466,0.11347,10.0878,2022-02-24 22:00:00,2022-02-24 23:00:00
NO2,1.10986,0.11002,10.0878,2022-02-24 23:00:00,2022-02-25 00:00:00
NO2,1.19488,0.11978,9.9756,2022-02-25 00:00:00,2022-02-25 01:00:00
NO2,1.1861,0.1189,9.9756,2022-02-25 01:00:00,2022-02-25 02:00:00
NO2,1.1855,0.11884,9.9756,2022-02-25 02:00:00,2022-02-25 03:00:00
NO2,1.18101,0.11839,9.9756,2022-02-25 03:00:00,2022-02-25 04:00:00
NO2,1.1863,0.11892,9.9756,2022-02-25 04:00:00,2022-02-25 05:00:00
NO2,1.21503,0.1218,9.9756,2022-02-25 05:00:00,2022-02-25 06:00:00
NO2,1.26002,0.12631,9.9756,2022-02-25 06:00:00,2022-02-25 07:00:00
NO2,1.31139,0.13146,9.9756,2022-02-25 07:00:00,2022-02-25 08:00:00
NO2,1.28675,0.12899,9.9756,2022-02-25 08:00:00,2022-02-25 09:00:00
NO2,1.24745,0.12505,9.9756,2022-02-25 09:00:00,2022-02-25 10:00:00
NO2,1.23358,0.12366,9.9756,2022-02-25 10:00:00,2022-02-25 11:00:00
NO2,1.22022,0.12232,9.9756,2022-02-25 11:00:00,2022-02-25 12:00:00
NO2,1.18111,0.1184,9.9756,2022-02-25 12:00:00,2022-02-25 13:00:00
NO2,1.15338,0.11562,9.9756,2022-02-25 13:00:00,2022-02-25 14:00:00
NO2,1.16565,0.11685,9.9756,2022-02-25 14:00:00,2022-02-25 15:00:00
NO2,1.19348,0.11964,9.9756,2022-02-25 15:00:00,2022-02-25 16:00:00
NO2,1.24047,0.12435,9.9756,2022-02-25 16:00:00,2022-02-25 17:00:00
NO2,1.30271,0.13059,9.9756,2022-02-25 17:00:00,2022-02-25 18:00:00
NO2,1.33853,0.13418,9.9756,2022-02-25 18:00:00,2022-02-25 19:00:00
NO2,1.32845,0.13317,9.9756,2022-02-25 19:00:00,2022-02-25 20:00:00
NO2,1.31219,0.13154,9.9756,2022-02-25 20:00:00,2022-02-25 21:00:00
NO2,1.30451,0.13077,9.9756,2022-02-25 21:00:00,2022-02-25 22:00:00
NO2,1.30621,0.13094,9.9756,2022-02-25 22:00:00,2022-02-25 23:00:00
NO2,1.28785,0.1291,9.9756,2022-02-25 23:00:00,2022-02-26 00:00:00
NO2,1.36546,0.13688,9.9756,2022-02-26 00:00:00,2022-02-26 01:00:00
NO2,1.37274,0.13761,9.9756,2022-02-26 01:00:00,2022-02-26 02:00:00
NO2,1.38372,0.13871,9.9756,2022-02-26 02:00:00,2022-02-26 03:00:00
NO2,1.3914,0.13948,9.9756,2022-02-26 03:00:00,2022-02-26 04:00:00
NO2,1.39938,0.14028,9.9756,2022-02-26 04:00:00,2022-02-26 05:00:00
NO2,1.40905,0.14125,9.9756,2022-02-26 05:00:00,2022-02-26 06:00:00
NO2,1.41125,0.14147,9.9756,2022-02-26 06:00:00,2022-02-26 07:00:00
NO2,1.41314,0.14166,9.9756,2022-02-26 07:00:00,2022-02-26 08:00:00
NO2,1.43569,0.14392,9.9756,2022-02-26 08:00:00,2022-02-26 09:00:00
NO2,1.45594,0.14595,9.9756,2022-02-26 09:00:00,2022-02-26 10:00:00
NO2,1.43349,0.1437,9.9756,2022-02-26 10:00:00,2022-02-26 11:00:00
NO2,1.41663,0.14201,9.9756,2022-02-26 11:00:00,2022-02-26 12:00:00
NO2,1.39379,0.13972,9.9756,2022-02-26 12:00:00,2022-02-26 13:00:00
NO2,1.37853,0.13819,9.9756,2022-02-26 13:00:00,2022-02-26 14:00:00
NO2,1.37384,0.13772,9.9756,2022-02-26 14:00:00,2022-02-26 15:00:00
NO2,1.37743,0.13808,9.9756,2022-02-26 15:00:00,2022-02-26 16:00:00
NO2,1.40756,0.1411,9.9756,2022-02-26 16:00:00,2022-02-26 17:00:00
NO2,1.45335,0.14569,9.9756,2022-02-26 17:00:00,2022-02-26 18:00:00
NO2,1.44467,0.14482,9.9756,2022-02-26 18:00:00,2022-02-26 19:00:00
NO2,1.41663,0.14201,9.9756,2022-02-26 19:00:00,2022-02-26 20:00:00
NO2,1.40267,0.14061,9.9756,2022-02-26 20:00:00,2022-02-26 21:00:00
NO2,1.38621,0.13896,9.9756,2022-02-26 21:00:00,2022-02-26 22:00:00
NO2,1.37853,0.13819,9.9756,2022-02-26 22:00:00,2022-02-26 23:00:00
NO2,1.36895,0.13723,9.9756,2022-02-26 23:00:00,2022-02-27 00:00:00
NO2,1.3908,0.13942,9.9756,2022-02-27 00:00:00,2022-02-27 01:00:00
NO2,1.3897,0.13931,9.9756,2022-02-27 01:00:00,2022-02-27 02:00:00
NO2,1.3887,0.13921,9.9756,2022-02-27 02:00:00,2022-02-27 03:00:00
NO2,1.3881,0.13915,9.9756,2022-02-27 03:00:00,2022-02-27 04:00:00
NO2,1.38771,0.13911,9.9756,2022-02-27 04:00:00,2022-02-27 05:00:00
NO2,1.38182,0.13852,9.9756,2022-02-27 05:00:00,2022-02-27 06:00:00
NO2,1.37992,0.13833,9.9756,2022-02-27 06:00:00,2022-02-27 07:00:00
NO2,1.38521,0.13886,9.9756,2022-02-27 07:00:00,2022-02-27 08:00:00
NO2,1.392,0.13954,9.9756,2022-02-27 08:00:00,2022-02-27 09:00:00
NO2,1.39549,0.13989,9.9756,2022-02-27 09:00:00,2022-02-27 10:00:00
NO2,1.37025,0.13736,9.9756,2022-02-27 10:00:00,2022-02-27 11:00:00
NO2,1.35399,0.13573,9.9756,2022-02-27 11:00:00,2022-02-27 12:00:00
NO2,1.32007,0.13233,9.9756,2022-02-27 12:00:00,2022-02-27 13:00:00
NO2,1.307,0.13102,9.9756,2022-02-27 13:00:00,2022-02-27 14:00:00
NO2,1.33972,0.1343,9.9756,2022-02-27 14:00:00,2022-02-27 15:00:00
NO2,1.36297,0.13663,9.9756,2022-02-27 15:00:00,2022-02-27 16:00:00
NO2,1.3891,0.13925,9.9756,2022-02-27 16:00:00,2022-02-27 17:00:00
NO2,1.40536,0.14088,9.9756,2022-02-27 17:00:00,2022-02-27 18:00:00
NO2,1.41235,0.14158,9.9756,2022-02-27 18:00:00,2022-02-27 19:00:00
NO2,1.40546,0.14089,9.9756,2022-02-27 19:00:00,2022-02-27 20:00:00
NO2,1.39519,0.13986,9.9756,2022-02-27 20:00:00,2022-02-27 21:00:00
NO2,1.38082,0.13842,9.9756,2022-02-27 21:00:00,2022-02-27 22:00:00
NO2,1.37224,0.13756,9.9756,2022-02-27 22:00:00,2022-02-27 23:00:00
NO2,1.36506,0.13684,9.9756,2022-02-27 23:00:00,2022-02-28 00:00:00
NO2,1.38803,0.13955,9.9465,2022-02-28 00:00:00,2022-02-28 01:00:00
NO2,1.38336,0.13908,9.9465,2022-02-28 01:00:00,2022-02-28 02:00:00
NO2,1.38246,0.13899,9.9465,2022-02-28 02:00:00,2022-02-28 03:00:00
NO2,1.38336,0.13908,9.9465,2022-02-28 03:00:00,2022-02-28 04:00:00
NO2,1.38724,0.13947,9.9465,2022-02-28 04:00:00,2022-02-28 05:00:00
NO2,1.4136,0.14212,9.9465,2022-02-28 05:00:00,2022-02-28 06:00:00
NO2,1.4312,0.14389,9.9465,2022-02-28 06:00:00,2022-02-28 07:00:00
NO2,1.49625,0.15043,9.9465,2022-02-28 07:00:00,2022-02-28 08:00:00
NO2,1.64187,0.16507,9.9465,2022-02-28 08:00:00,2022-02-28 09:00:00
NO2,1.54688,0.15552,9.9465,2022-02-28 09:00:00,2022-02-28 10:00:00
NO2,1.49217,0.15002,9.9465,2022-02-28 10:00:00,2022-02-28 11:00:00
NO2,1.413,0.14206,9.9465,2022-02-28 11:00:00,2022-02-28 12:00:00
NO2,1.37699,0.13844,9.9465,2022-02-28 12:00:00,2022-02-28 13:00:00
NO2,1.37341,0.13808,9.9465,2022-02-28 13:00:00,2022-02-28 14:00:00
NO2,1.38445,0.13919,9.9465,2022-02-28 14:00:00,2022-02-28 15:00:00
NO2,1.40663,0.14142,9.9465,2022-02-28 15:00:00,2022-02-28 16:00:00
NO2,1.41777,0.14254,9.9465,2022-02-28 16:00:00,2022-02-28 17:00:00
NO2,1.4323,0.144,9.9465,2022-02-28 17:00:00,2022-02-28 18:00:00
NO2,1.4323,0.144,9.9465,2022-02-28 18:00:00,2022-02-28 19:00:00
NO2,1.41817,0.14258,9.9465,2022-02-28 19:00:00,2022-02-28 20:00:00
NO2,1.40882,0.14164,9.9465,2022-02-28 20:00:00,2022-02-28 21:00:00
NO2,1.38903,0.13965,9.9465,2022-02-28 21:00:00,2022-02-28 22:00:00
NO2,1.38465,0.13921,9.9465,2022-02-28 22:00:00,2022-02-28 23:00:00
NO2,1.35889,0.13662,9.9465,2022-02-28 23:00:00,2022-03-01 00:00:00
NO2,1.36785,0.13873,9.8598,2022-03-01 00:00:00,2022-03-01 01:00:00
NO2,1.36765,0.13871,9.8598,2022-03-01 01:00:00,2022-03-01 02:00:00
NO2,1.38678,0.14065,9.8598,2022-03-01 02:00:00,2022-03-01 03:00:00
NO2,1.40078,0.14207,9.8598,2022-03-01 03:00:00,2022-03-01 04:00:00
NO2,1.40719,0.14272,9.8598,2022-03-01 04:00:00,2022-03-01 05:00:00
NO2,1.43184,0.14522,9.8598,2022-03-01 05:00:00,2022-03-01 06:00:00
NO2,1.44495,0.14655,9.8598,2022-03-01 06:00:00,2022-03-01 07:00:00
NO2,1.50786,0.15293,9.8598,2022-03-01 07:00:00,2022-03-01 08:00:00
