region,nok_per_kwh,eur_per_kwh,exr,time_start,time_end
NO4,0.46548,0.0466,9.9888,2022-01-01 00:00:00,2022-01-01 01:00:00
NO4,0.41284,0.04133,9.9888,2022-01-01 01:00:00,2022-01-01 02:00:00
NO4,0.42133,0.04218,9.9888,2022-01-01 02:00:00,2022-01-01 03:00:00
NO4,0.4432,0.04437,9.9888,2022-01-01 03:00:00,2022-01-01 04:00:00
NO4,0.37628,0.03767,9.9888,2022-01-01 04:00:00,2022-01-01 05:00:00
NO4,0.39656,0.0397,9.9888,2022-01-01 05:00:00,2022-01-01 06:00:00
NO4,0.40545,0.04059,9.9888,2022-01-01 06:00:00,2022-01-01 07:00:00
NO4,0.43212,0.04326,9.9888,2022-01-01 07:00:00,2022-01-01 08:00:00
NO4,0.49385,0.04944,9.9888,2022-01-01 08:00:00,2022-01-01 09:00:00
NO4,0.49405,0.04946,9.9888,2022-01-01 09:00:00,2022-01-01 10:00:00
NO4,0.49215,0.04927,9.9888,2022-01-01 10:00:00,2022-01-01 11:00:00
NO4,0.48835,0.04889,9.9888,2022-01-01 11:00:00,2022-01-01 12:00:00
NO4,0.48396,0.04845,9.9888,2022-01-01 12:00:00,2022-01-01 13:00:00
NO4,0.4416,0.04421,9.9888,2022-01-01 13:00:00,2022-01-01 14:00:00
NO4,0.42333,0.04238,9.9888,2022-01-01 14:00:00,2022-01-01 15:00:00
NO4,0.42043,0.04209,9.9888,2022-01-01 15:00:00,2022-01-01 16:00:00
NO4,0.42253,0.0423,9.9888,2022-01-01 16:00:00,2022-01-01 17:00:00
NO4,0.40545,0.04059,9.9888,2022-01-01 17:00:00,2022-01-01 18:00:00
NO4,0.40065,0.04011,9.9888,2022-01-01 18:00:00,2022-01-01 19:00:00
NO4,0.38477,0.03852,9.9888,2022-01-01 19:00:00,2022-01-01 20:00:00
NO4,0.34671,0.03471,9.9888,2022-01-01 20:00:00,2022-01-01 21:00:00
NO4,0.32444,0.03248,9.9888,2022-01-01 21:00:00,2022-01-01 22:00:00
NO4,0.32843,0.03288,9.9888,2022-01-01 22:00:00,2022-01-01 23:00:00
NO4,0.32404,0.03244,9.9888,2022-01-01 23:00:00,2022-01-02 00:00:00
NO4,0.31994,0.03203,9.9888,2022-01-02 00:00:00,2022-01-02 01:00:00
NO4,0.31744,0.03178,9.9888,2022-01-02 01:00:00,2022-01-02 02:00:00
NO4,0.31764,0.0318,9.9888,2022-01-02 02:00:00,2022-01-02 03:00:00
NO4,0.31854,0.03189,9.9888,2022-01-02 03:00:00,2022-01-02 04:00:00
NO4,0.29527,0.02956,9.9888,2022-01-02 04:00:00,2022-01-02 05:00:00
NO4,0.31934,0.03197,9.9888,2022-01-02 05:00:00,2022-01-02 06:00:00
NO4,0.31625,0.03166,9.9888,2022-01-02 06:00:00,2022-01-02 07:00:00
NO4,0.32244,0.03228,9.9888,2022-01-02 07:00:00,2022-01-02 08:00:00
NO4,0.32893,0.03293,9.9888,2022-01-02 08:00:00,2022-01-02 09:00:00
NO4,0.36269,0.03631,9.9888,2022-01-02 09:00:00,2022-01-02 10:00:00
NO4,0.37248,0.03729,9.9888,2022-01-02 10:00:00,2022-01-02 11:00:00
NO4,0.37458,0.0375,9.9888,2022-01-02 11:00:00,2022-01-02 12:00:00
NO4,0.37448,0.03749,9.9888,2022-01-02 12:00:00,2022-01-02 13:00:00
NO4,0.37448,0.03749,9.9888,2022-01-02 13:00:00,2022-01-02 14:00:00
NO4,0.36929,0.03697,9.9888,2022-01-02 14:00:00,2022-01-02 15:00:00
NO4,0.3591,0.03595,9.9888,2022-01-02 15:00:00,2022-01-02 16:00:00
NO4,0.34991,0.03503,9.9888,2022-01-02 16:00:00,2022-01-02 17:00:00
NO4,0.33173,0.03321,9.9888,2022-01-02 17:00:00,2022-01-02 18:00:00
NO4,0.32913,0.03295,9.9888,2022-01-02 18:00:00,2022-01-02 19:00:00
NO4,0.32873,0.03291,9.9888,2022-01-02 19:00:00,2022-01-02 20:00:00
NO4,0.33213,0.03325,9.9888,2022-01-02 20:00:00,2022-01-02 21:00:00
NO4,0.3523,0.03527,9.9888,2022-01-02 21:00:00,2022-01-02 22:00:00
NO4,0.38926,0.03897,9.9888,2022-01-02 22:00:00,2022-01-02 23:00:00
NO4,0.32893,0.03293,9.9888,2022-01-02 23:00:00,2022-01-03 00:00:00
NO4,0.20893,0.02089,10.0013,2022-01-03 00:00:00,2022-01-03 01:00:00
NO4,0.19923,0.01992,10.0013,2022-01-03 01:00:00,2022-01-03 02:00:00
NO4,0.19873,0.01987,10.0013,2022-01-03 02:00:00,2022-01-03 03:00:00
NO4,0.19823,0.01982,10.0013,2022-01-03 03:00:00,2022-01-03 04:00:00
NO4,0.20263,0.02026,10.0013,2022-01-03 04:00:00,2022-01-03 05:00:00
NO4,0.29354,0.02935,10.0013,2022-01-03 05:00:00,2022-01-03 06:00:00
NO4,0.34935,0.03493,10.0013,2022-01-03 06:00:00,2022-01-03 07:00:00
NO4,0.34835,0.03483,10.0013,2022-01-03 07:00:00,2022-01-03 08:00:00
NO4,0.37025,0.03702,10.0013,2022-01-03 08:00:00,2022-01-03 09:00:00
NO4,0.38765,0.03876,10.0013,2022-01-03 09:00:00,2022-01-03 10:00:00
NO4,0.38815,0.03881,10.0013,2022-01-03 10:00:00,2022-01-03 11:00:00
NO4,0.38895,0.03889,10.0013,2022-01-03 11:00:00,2022-01-03 12:00:00
NO4,0.38945,0.03894,10.0013,2022-01-03 12:00:00,2022-01-03 13:00:00
NO4,0.39925,0.03992,10.0013,2022-01-03 13:00:00,2022-01-03 14:00:00
NO4,0.39945,0.03994,10.0013,2022-01-03 14:00:00,2022-01-03 15:00:00
NO4,0.39955,0.03995,10.0013,2022-01-03 15:00:00,2022-01-03 16:00:00
NO4,0.42416,0.04241,10.0013,2022-01-03 16:00:00,2022-01-03 17:00:00
NO4,0.46386,0.04638,10.0013,2022-01-03 17:00:00,2022-01-03 18:00:00
NO4,0.45706,0.0457,10.0013,2022-01-03 18:00:00,2022-01-03 19:00:00
NO4,0.45206,0.0452,10.0013,2022-01-03 19:00:00,2022-01-03 20:00:00
NO4,0.43846,0.04384,10.0013,2022-01-03 20:00:00,2022-01-03 21:00:00
NO4,0.42576,0.04257,10.0013,2022-01-03 21:00:00,2022-01-03 22:00:00
NO4,0.39455,0.03945,10.0013,2022-01-03 22:00:00,2022-01-03 23:00:00
NO4,0.34404,0.0344,10.0013,2022-01-03 23:00:00,2022-01-04 00:00:00
NO4,0.39965,0.03991,10.0138,2022-01-04 00:00:00,2022-01-04 01:00:00
NO4,0.37091,0.03704,10.0138,2022-01-04 01:00:00,2022-01-04 02:00:00
NO4,0.35088,0.03504,10.0138,2022-01-04 02:00:00,2022-01-04 03:00:00
NO4,0.35018,0.03497,10.0138,2022-01-04 03:00:00,2022-01-04 04:00:00
NO4,0.35229,0.03518,10.0138,2022-01-04 04:00:00,2022-01-04 05:00:00
NO4,0.37141,0.03709,10.0138,2022-01-04 05:00:00,2022-01-04 06:00:00
NO4,0.37131,0.03708,10.0138,2022-01-04 06:00:00,2022-01-04 07:00:00
NO4,0.42979,0.04292,10.0138,2022-01-04 07:00:00,2022-01-04 08:00:00
NO4,0.43961,0.0439,10.0138,2022-01-04 08:00:00,2022-01-04 09:00:00
NO4,0.44712,0.04465,10.0138,2022-01-04 09:00:00,2022-01-04 10:00:00
NO4,0.45122,0.04506,10.0138,2022-01-04 10:00:00,2022-01-04 11:00:00
NO4,0.46013,0.04595,10.0138,2022-01-04 11:00:00,2022-01-04 12:00:00
NO4,0.46905,0.04684,10.0138,2022-01-04 12:00:00,2022-01-04 13:00:00
NO4,0.47065,0.047,10.0138,2022-01-04 13:00:00,2022-01-04 14:00:00
NO4,0.47495,0.04743,10.0138,2022-01-04 14:00:00,2022-01-04 15:00:00
NO4,0.47966,0.0479,10.0138,2022-01-04 15:00:00,2022-01-04 16:00:00
NO4,0.48417,0.04835,10.0138,2022-01-04 16:00:00,2022-01-04 17:00:00
NO4,0.48627,0.04856,10.0138,2022-01-04 17:00:00,2022-01-04 18:00:00
NO4,0.49018,0.04895,10.0138,2022-01-04 18:00:00,2022-01-04 19:00:00
NO4,0.49048,0.04898,10.0138,2022-01-04 19:00:00,2022-01-04 20:00:00
NO4,0.49138,0.04907,10.0138,2022-01-04 20:00:00,2022-01-04 21:00:00
NO4,0.49138,0.04907,10.0138,2022-01-04 21:00:00,2022-01-04 22:00:00
NO4,0.48727,0.04866,10.0138,2022-01-04 22:00:00,2022-01-04 23:00:00
NO4,0.48937,0.04887,10.0138,2022-01-04 23:00:00,2022-01-05 00:00:00
NO4,0.49706,0.04987,9.9672,2022-01-05 00:00:00,2022-01-05 01:00:00
NO4,0.49208,0.04937,9.9672,2022-01-05 01:00:00,2022-01-05 02:00:00
NO4,0.48779,0.04894,9.9672,2022-01-05 02:00:00,2022-01-05 03:00:00
NO4,0.47992,0.04815,9.9672,2022-01-05 03:00:00,2022-01-05 04:00:00
NO4,0.49019,0.04918,9.9672,2022-01-05 04:00:00,2022-01-05 05:00:00
NO4,0.49657,0.04982,9.9672,2022-01-05 05:00:00,2022-01-05 06:00:00
NO4,0.63033,0.06324,9.9672,2022-01-05 06:00:00,2022-01-05 07:00:00
NO4,0.6983,0.07006,9.9672,2022-01-05 07:00:00,2022-01-05 08:00:00
NO4,0.65784,0.066,9.9672,2022-01-05 08:00:00,2022-01-05 09:00:00
NO4,0.56873,0.05706,9.9672,2022-01-05 09:00:00,2022-01-05 10:00:00
NO4,0.52577,0.05275,9.9672,2022-01-05 10:00:00,2022-01-05 11:00:00
NO4,0.52736,0.05291,9.9672,2022-01-05 11:00:00,2022-01-05 12:00:00
NO4,0.49756,0.04992,9.9672,2022-01-05 12:00:00,2022-01-05 13:00:00
NO4,0.49696,0.04986,9.9672,2022-01-05 13:00:00,2022-01-05 14:00:00
NO4,0.49547,0.04971,9.9672,2022-01-05 14:00:00,2022-01-05 15:00:00
NO4,0.49417,0.04958,9.9672,2022-01-05 15:00:00,2022-01-05 16:00:00
NO4,0.4877,0.04893,9.9672,2022-01-05 16:00:00,2022-01-05 17:00:00
NO4,0.48102,0.04826,9.9672,2022-01-05 17:00:00,2022-01-05 18:00:00
NO4,0.47793,0.04795,9.9672,2022-01-05 18:00:00,2022-01-05 19:00:00
NO4,0.46955,0.04711,9.9672,2022-01-05 19:00:00,2022-01-05 20:00:00
NO4,0.46138,0.04629,9.9672,2022-01-05 20:00:00,2022-01-05 21:00:00
NO4,0.45391,0.04554,9.9672,2022-01-05 21:00:00,2022-01-05 22:00:00
NO4,0.43068,0.04321,9.9672,2022-01-05 22:00:00,2022-01-05 23:00:00
NO4,0.42799,0.04294,9.9672,2022-01-05 23:00:00,2022-01-06 00:00:00
NO4,0.48108,0.04794,10.035,2022-01-06 00:00:00,2022-01-06 01:00:00
NO4,0.46773,0.04661,10.035,2022-01-06 01:00:00,2022-01-06 02:00:00
NO4,0.4598,0.04582,10.035,2022-01-06 02:00:00,2022-01-06 03:00:00
NO4,0.44274,0.04412,10.035,2022-01-06 03:00:00,2022-01-06 04:00:00
NO4,0.43743,0.04359,10.035,2022-01-06 04:00:00,2022-01-06 05:00:00
NO4,0.44244,0.04409,10.035,2022-01-06 05:00:00,2022-01-06 06:00:00
NO4,0.50105,0.04993,10.035,2022-01-06 06:00:00,2022-01-06 07:00:00
NO4,0.52463,0.05228,10.035,2022-01-06 07:00:00,2022-01-06 08:00:00
NO4,0.54279,0.05409,10.035,2022-01-06 08:00:00,2022-01-06 09:00:00
NO4,0.53236,0.05305,10.035,2022-01-06 09:00:00,2022-01-06 10:00:00
NO4,0.53456,0.05327,10.035,2022-01-06 10:00:00,2022-01-06 11:00:00
NO4,0.53236,0.05305,10.035,2022-01-06 11:00:00,2022-01-06 12:00:00
NO4,0.53928,0.05374,10.035,2022-01-06 12:00:00,2022-01-06 13:00:00
NO4,0.53035,0.05285,10.035,2022-01-06 13:00:00,2022-01-06 14:00:00
NO4,0.54641,0.05445,10.035,2022-01-06 14:00:00,2022-01-06 15:00:00
NO4,0.55092,0.0549,10.035,2022-01-06 15:00:00,2022-01-06 16:00:00
NO4,0.54721,0.05453,10.035,2022-01-06 16:00:00,2022-01-06 17:00:00
NO4,0.53948,0.05376,10.035,2022-01-06 17:00:00,2022-01-06 18:00:00
NO4,0.53196,0.05301,10.035,2022-01-06 18:00:00,2022-01-06 19:00:00
NO4,0.52744,0.05256,10.035,2022-01-06 19:00:00,2022-01-06 20:00:00
NO4,0.52052,0.05187,10.035,2022-01-06 20:00:00,2022-01-06 21:00:00
NO4,0.51911,0.05173,10.035,2022-01-06 21:00:00,2022-01-06 22:00:00
NO4,0.52262,0.05208,10.035,2022-01-06 22:00:00,2022-01-06 23:00:00
NO4,0.51449,0.05127,10.035,2022-01-06 23:00:00,2022-01-07 00:00:00
NO4,0.47928,0.04779,10.0288,2022-01-07 00:00:00,2022-01-07 01:00:00
NO4,0.47928,0.04779,10.0288,2022-01-07 01:00:00,2022-01-07 02:00:00
NO4,0.44107,0.04398,10.0288,2022-01-07 02:00:00,2022-01-07 03:00:00
NO4,0.42021,0.0419,10.0288,2022-01-07 03:00:00,2022-01-07 04:00:00
NO4,0.40145,0.04003,10.0288,2022-01-07 04:00:00,2022-01-07 05:00:00
NO4,0.40336,0.04022,10.0288,2022-01-07 05:00:00,2022-01-07 06:00:00
NO4,0.40095,0.03998,10.0288,2022-01-07 06:00:00,2022-01-07 07:00:00
NO4,0.50736,0.05059,10.0288,2022-01-07 07:00:00,2022-01-07 08:00:00
NO4,0.5221,0.05206,10.0288,2022-01-07 08:00:00,2022-01-07 09:00:00
NO4,0.53273,0.05312,10.0288,2022-01-07 09:00:00,2022-01-07 10:00:00
NO4,0.53203,0.05305,10.0288,2022-01-07 10:00:00,2022-01-07 11:00:00
NO4,0.53614,0.05346,10.0288,2022-01-07 11:00:00,2022-01-07 12:00:00
NO4,0.54085,0.05393,10.0288,2022-01-07 12:00:00,2022-01-07 13:00:00
NO4,0.54567,0.05441,10.0288,2022-01-07 13:00:00,2022-01-07 14:00:00
NO4,0.55038,0.05488,10.0288,2022-01-07 14:00:00,2022-01-07 15:00:00
NO4,0.56562,0.0564,10.0288,2022-01-07 15:00:00,2022-01-07 16:00:00
NO4,0.56964,0.0568,10.0288,2022-01-07 16:00:00,2022-01-07 17:00:00
NO4,0.57084,0.05692,10.0288,2022-01-07 17:00:00,2022-01-07 18:00:00
NO4,0.55901,0.05574,10.0288,2022-01-07 18:00:00,2022-01-07 19:00:00
NO4,0.55128,0.05497,10.0288,2022-01-07 19:00:00,2022-01-07 20:00:00
NO4,0.50234,0.05009,10.0288,2022-01-07 20:00:00,2022-01-07 21:00:00
NO4,0.47797,0.04766,10.0288,2022-01-07 21:00:00,2022-01-07 22:00:00
NO4,0.49282,0.04914,10.0288,2022-01-07 22:00:00,2022-01-07 23:00:00
NO4,0.4544,0.04531,10.0288,2022-01-07 23:00:00,2022-01-08 00:00:00
NO4,0.384,0.03829,10.0288,2022-01-08 00:00:00,2022-01-08 01:00:00
NO4,0.37468,0.03736,10.0288,2022-01-08 01:00:00,2022-01-08 02:00:00
NO4,0.36154,0.03605,10.0288,2022-01-08 02:00:00,2022-01-08 03:00:00
NO4,0.36084,0.03598,10.0288,2022-01-08 03:00:00,2022-01-08 04:00:00
NO4,0.37337,0.03723,10.0288,2022-01-08 04:00:00,2022-01-08 05:00:00
NO4,0.38761,0.03865,10.0288,2022-01-08 05:00:00,2022-01-08 06:00:00
NO4,0.38982,0.03887,10.0288,2022-01-08 06:00:00,2022-01-08 07:00:00
NO4,0.39664,0.03955,10.0288,2022-01-08 07:00:00,2022-01-08 08:00:00
NO4,0.41188,0.04107,10.0288,2022-01-08 08:00:00,2022-01-08 09:00:00
NO4,0.44929,0.0448,10.0288,2022-01-08 09:00:00,2022-01-08 10:00:00
NO4,0.49081,0.04894,10.0288,2022-01-08 10:00:00,2022-01-08 11:00:00
NO4,0.49522,0.04938,10.0288,2022-01-08 11:00:00,2022-01-08 12:00:00
NO4,0.49522,0.04938,10.0288,2022-01-08 12:00:00,2022-01-08 13:00:00
NO4,0.49743,0.0496,10.0288,2022-01-08 13:00:00,2022-01-08 14:00:00
NO4,0.49923,0.04978,10.0288,2022-01-08 14:00:00,2022-01-08 15:00:00
NO4,0.50134,0.04999,10.0288,2022-01-08 15:00:00,2022-01-08 16:00:00
NO4,0.50605,0.05046,10.0288,2022-01-08 16:00:00,2022-01-08 17:00:00
NO4,0.51047,0.0509,10.0288,2022-01-08 17:00:00,2022-01-08 18:00:00
NO4,0.50926,0.05078,10.0288,2022-01-08 18:00:00,2022-01-08 19:00:00
NO4,0.50746,0.0506,10.0288,2022-01-08 19:00:00,2022-01-08 20:00:00
NO4,0.50214,0.05007,10.0288,2022-01-08 20:00:00,2022-01-08 21:00:00
NO4,0.50074,0.04993,10.0288,2022-01-08 21:00:00,2022-01-08 22:00:00
NO4,0.49813,0.04967,10.0288,2022-01-08 22:00:00,2022-01-08 23:00:00
NO4,0.47526,0.04739,10.0288,2022-01-08 23:00:00,2022-01-09 00:00:00
NO4,0.4163,0.04151,10.0288,2022-01-09 00:00:00,2022-01-09 01:00:00
NO4,0.39915,0.0398,10.0288,2022-01-09 01:00:00,2022-01-09 02:00:00
NO4,0.38922,0.03881,10.0288,2022-01-09 02:00:00,2022-01-09 03:00:00
NO4,0.37718,0.03761,10.0288,2022-01-09 03:00:00,2022-01-09 04:00:00
NO4,0.37337,0.03723,10.0288,2022-01-09 04:00:00,2022-01-09 05:00:00
NO4,0.37137,0.03703,10.0288,2022-01-09 05:00:00,2022-01-09 06:00:00
NO4,0.35091,0.03499,10.0288,2022-01-09 06:00:00,2022-01-09 07:00:00
NO4,0.36976,0.03687,10.0288,2022-01-09 07:00:00,2022-01-09 08:00:00
NO4,0.3838,0.03827,10.0288,2022-01-09 08:00:00,2022-01-09 09:00:00
NO4,0.39925,0.03981,10.0288,2022-01-09 09:00:00,2022-01-09 10:00:00
NO4,0.41038,0.04092,10.0288,2022-01-09 10:00:00,2022-01-09 11:00:00
NO4,0.42803,0.04268,10.0288,2022-01-09 11:00:00,2022-01-09 12:00:00
NO4,0.43585,0.04346,10.0288,2022-01-09 12:00:00,2022-01-09 13:00:00
NO4,0.44087,0.04396,10.0288,2022-01-09 13:00:00,2022-01-09 14:00:00
NO4,0.4515,0.04502,10.0288,2022-01-09 14:00:00,2022-01-09 15:00:00
NO4,0.47567,0.04743,10.0288,2022-01-09 15:00:00,2022-01-09 16:00:00
NO4,0.47928,0.04779,10.0288,2022-01-09 16:00:00,2022-01-09 17:00:00
NO4,0.48048,0.04791,10.0288,2022-01-09 17:00:00,2022-01-09 18:00:00
NO4,0.47938,0.0478,10.0288,2022-01-09 18:00:00,2022-01-09 19:00:00
NO4,0.48048,0.04791,10.0288,2022-01-09 19:00:00,2022-01-09 20:00:00
NO4,0.47607,0.04747,10.0288,2022-01-09 20:00:00,2022-01-09 21:00:00
NO4,0.46303,0.04617,10.0288,2022-01-09 21:00:00,2022-01-09 22:00:00
NO4,0.47817,0.04768,10.0288,2022-01-09 22:00:00,2022-01-09 23:00:00
NO4,0.4517,0.04504,10.0288,2022-01-09 23:00:00,2022-01-10 00:00:00
NO4,0.41505,0.0414,10.0253,2022-01-10 00:00:00,2022-01-10 01:00:00
NO4,0.40031,0.03993,10.0253,2022-01-10 01:00:00,2022-01-10 02:00:00
NO4,0.40031,0.03993,10.0253,2022-01-10 02:00:00,2022-01-10 03:00:00
NO4,0.41274,0.04117,10.0253,2022-01-10 03:00:00,2022-01-10 04:00:00
NO4,0.44212,0.0441,10.0253,2022-01-10 04:00:00,2022-01-10 05:00:00
NO4,0.48001,0.04788,10.0253,2022-01-10 05:00:00,2022-01-10 06:00:00
NO4,0.54437,0.0543,10.0253,2022-01-10 06:00:00,2022-01-10 07:00:00
NO4,0.57325,0.05718,10.0253,2022-01-10 07:00:00,2022-01-10 08:00:00
NO4,0.61245,0.06109,10.0253,2022-01-10 08:00:00,2022-01-10 09:00:00
NO4,0.56172,0.05603,10.0253,2022-01-10 09:00:00,2022-01-10 10:00:00
NO4,0.54137,0.054,10.0253,2022-01-10 10:00:00,2022-01-10 11:00:00
NO4,0.53425,0.05329,10.0253,2022-01-10 11:00:00,2022-01-10 12:00:00
NO4,0.52523,0.05239,10.0253,2022-01-10 12:00:00,2022-01-10 13:00:00
NO4,0.51229,0.0511,10.0253,2022-01-10 13:00:00,2022-01-10 14:00:00
NO4,0.50728,0.0506,10.0253,2022-01-10 14:00:00,2022-01-10 15:00:00
NO4,0.50227,0.0501,10.0253,2022-01-10 15:00:00,2022-01-10 16:00:00
NO4,0.48903,0.04878,10.0253,2022-01-10 16:00:00,2022-01-10 17:00:00
NO4,0.4749,0.04737,10.0253,2022-01-10 17:00:00,2022-01-10 18:00:00
NO4,0.46167,0.04605,10.0253,2022-01-10 18:00:00,2022-01-10 19:00:00
NO4,0.45054,0.04494,10.0253,2022-01-10 19:00:00,2022-01-10 20:00:00
NO4,0.43791,0.04368,10.0253,2022-01-10 20:00:00,2022-01-10 21:00:00
NO4,0.42217,0.04211,10.0253,2022-01-10 21:00:00,2022-01-10 22:00:00
NO4,0.41354,0.04125,10.0253,2022-01-10 22:00:00,2022-01-10 23:00:00
NO4,0.39911,0.03981,10.0253,2022-01-10 23:00:00,2022-01-11 00:00:00
NO4,0.35088,0.03503,10.0165,2022-01-11 00:00:00,2022-01-11 01:00:00
NO4,0.31822,0.03177,10.0165,2022-01-11 01:00:00,2022-01-11 02:00:00
NO4,0.27135,0.02709,10.0165,2022-01-11 02:00:00,2022-01-11 03:00:00
NO4,0.24601,0.02456,10.0165,2022-01-11 03:00:00,2022-01-11 04:00:00
NO4,0.2458,0.02454,10.0165,2022-01-11 04:00:00,2022-01-11 05:00:00
NO4,0.25292,0.02525,10.0165,2022-01-11 05:00:00,2022-01-11 06:00:00
NO4,0.27986,0.02794,10.0165,2022-01-11 06:00:00,2022-01-11 07:00:00
NO4,0.3641,0.03635,10.0165,2022-01-11 07:00:00,2022-01-11 08:00:00
NO4,0.28827,0.02878,10.0165,2022-01-11 08:00:00,2022-01-11 09:00:00
NO4,0.29058,0.02901,10.0165,2022-01-11 09:00:00,2022-01-11 10:00:00
NO4,0.28978,0.02893,10.0165,2022-01-11 10:00:00,2022-01-11 11:00:00
NO4,0.27646,0.0276,10.0165,2022-01-11 11:00:00,2022-01-11 12:00:00
NO4,0.27605,0.02756,10.0165,2022-01-11 12:00:00,2022-01-11 13:00:00
NO4,0.27575,0.02753,10.0165,2022-01-11 13:00:00,2022-01-11 14:00:00
NO4,0.27575,0.02753,10.0165,2022-01-11 14:00:00,2022-01-11 15:00:00
NO4,0.27615,0.02757,10.0165,2022-01-11 15:00:00,2022-01-11 16:00:00
NO4,0.27575,0.02753,10.0165,2022-01-11 16:00:00,2022-01-11 17:00:00
NO4,0.26193,0.02615,10.0165,2022-01-11 17:00:00,2022-01-11 18:00:00
NO4,0.27575,0.02753,10.0165,2022-01-11 18:00:00,2022-01-11 19:00:00
NO4,0.27575,0.02753,10.0165,2022-01-11 19:00:00,2022-01-11 20:00:00
NO4,0.27055,0.02701,10.0165,2022-01-11 20:00:00,2022-01-11 21:00:00
NO4,0.25121,0.02508,10.0165,2022-01-11 21:00:00,2022-01-11 22:00:00
NO4,0.25071,0.02503,10.0165,2022-01-11 22:00:00,2022-01-11 23:00:00
NO4,0.23699,0.02366,10.0165,2022-01-11 23:00:00,2022-01-12 00:00:00
NO4,0.19894,0.02004,9.927,2022-01-12 00:00:00,2022-01-12 01:00:00
NO4,0.19556,0.0197,9.927,2022-01-12 01:00:00,2022-01-12 02:00:00
NO4,0.19378,0.01952,9.927,2022-01-12 02:00:00,2022-01-12 03:00:00
NO4,0.19338,0.01948,9.927,2022-01-12 03:00:00,2022-01-12 04:00:00
NO4,0.19358,0.0195,9.927,2022-01-12 04:00:00,2022-01-12 05:00:00
NO4,0.19497,0.01964,9.927,2022-01-12 05:00:00,2022-01-12 06:00:00
NO4,0.20281,0.02043,9.927,2022-01-12 06:00:00,2022-01-12 07:00:00
NO4,0.20757,0.02091,9.927,2022-01-12 07:00:00,2022-01-12 08:00:00
NO4,0.20738,0.02089,9.927,2022-01-12 08:00:00,2022-01-12 09:00:00
NO4,0.20698,0.02085,9.927,2022-01-12 09:00:00,2022-01-12 10:00:00
NO4,0.20658,0.02081,9.927,2022-01-12 10:00:00,2022-01-12 11:00:00
NO4,0.20628,0.02078,9.927,2022-01-12 11:00:00,2022-01-12 12:00:00
NO4,0.20757,0.02091,9.927,2022-01-12 12:00:00,2022-01-12 13:00:00
NO4,0.21085,0.02124,9.927,2022-01-12 13:00:00,2022-01-12 14:00:00
NO4,0.20847,0.021,9.927,2022-01-12 14:00:00,2022-01-12 15:00:00
NO4,0.21105,0.02126,9.927,2022-01-12 15:00:00,2022-01-12 16:00:00
NO4,0.21204,0.02136,9.927,2022-01-12 16:00:00,2022-01-12 17:00:00
NO4,0.20658,0.02081,9.927,2022-01-12 17:00:00,2022-01-12 18:00:00
NO4,0.20559,0.02071,9.927,2022-01-12 18:00:00,2022-01-12 19:00:00
NO4,0.20777,0.02093,9.927,2022-01-12 19:00:00,2022-01-12 20:00:00
NO4,0.20857,0.02101,9.927,2022-01-12 20:00:00,2022-01-12 21:00:00
NO4,0.19993,0.02014,9.927,2022-01-12 21:00:00,2022-01-12 22:00:00
NO4,0.17988,0.01812,9.927,2022-01-12 22:00:00,2022-01-12 23:00:00
NO4,0.13521,0.01362,9.927,2022-01-12 23:00:00,2022-01-13 00:00:00
NO4,0.13003,0.01309,9.9333,2022-01-13 00:00:00,2022-01-13 01:00:00
NO4,0.11324,0.0114,9.9333,2022-01-13 01:00:00,2022-01-13 02:00:00
NO4,0.10499,0.01057,9.9333,2022-01-13 02:00:00,2022-01-13 03:00:00
NO4,0.104,0.01047,9.9333,2022-01-13 03:00:00,2022-01-13 04:00:00
NO4,0.10788,0.01086,9.9333,2022-01-13 04:00:00,2022-01-13 05:00:00
NO4,0.13142,0.01323,9.9333,2022-01-13 05:00:00,2022-01-13 06:00:00
NO4,0.15228,0.01533,9.9333,2022-01-13 06:00:00,2022-01-13 07:00:00
NO4,0.2087,0.02101,9.9333,2022-01-13 07:00:00,2022-01-13 08:00:00
NO4,0.25062,0.02523,9.9333,2022-01-13 08:00:00,2022-01-13 09:00:00
NO4,0.25449,0.02562,9.9333,2022-01-13 09:00:00,2022-01-13 10:00:00
NO4,0.25439,0.02561,9.9333,2022-01-13 10:00:00,2022-01-13 11:00:00
NO4,0.24058,0.02422,9.9333,2022-01-13 11:00:00,2022-01-13 12:00:00
NO4,0.21267,0.02141,9.9333,2022-01-13 12:00:00,2022-01-13 13:00:00
NO4,0.18098,0.01822,9.9333,2022-01-13 13:00:00,2022-01-13 14:00:00
NO4,0.17562,0.01768,9.9333,2022-01-13 14:00:00,2022-01-13 15:00:00
NO4,0.18694,0.01882,9.9333,2022-01-13 15:00:00,2022-01-13 16:00:00
NO4,0.19529,0.01966,9.9333,2022-01-13 16:00:00,2022-01-13 17:00:00
NO4,0.19966,0.0201,9.9333,2022-01-13 17:00:00,2022-01-13 18:00:00
NO4,0.20393,0.02053,9.9333,2022-01-13 18:00:00,2022-01-13 19:00:00
NO4,0.19688,0.01982,9.9333,2022-01-13 19:00:00,2022-01-13 20:00:00
NO4,0.1794,0.01806,9.9333,2022-01-13 20:00:00,2022-01-13 21:00:00
NO4,0.17701,0.01782,9.9333,2022-01-13 21:00:00,2022-01-13 22:00:00
NO4,0.1482,0.01492,9.9333,2022-01-13 22:00:00,2022-01-13 23:00:00
